sigla,nome_munic,geocodig_m,imoveis_car,area_car
PR,Campo Largo,4104204,3315,80209.4191
PR,Campo Magro,4104253,737,14282.315
PR,Campo Mourão,4104303,1269,66939.8196
PR,Cândido de Abreu,4104402,2171,118564.0413
PR,Candói,4104428,1528,134562.2926
PR,Cantagalo,4104451,886,45720.358
PR,Capanema,4104501,2548,42362.1022
PR,Capitão Leônidas Marques,4104600,1220,39715.9766
PR,Carambeí,4104659,694,59773.2706
PR,Carlópolis,4104709,1253,30953.3964
PR,Cascavel,4104808,4006,182518.7404
PR,Castro,4104907,3547,217235.6369
PR,Catanduvas,4105003,868,47935.8629
PR,Centenário do Sul,4105102,397,33249.0872
PR,Cerro Azul,4105201,1845,91433.2429
PR,Céu Azul,4105300,924,29911.3424
PR,Chopinzinho,4105409,2286,65467.4974
PR,Cianorte,4105508,2262,76321.4724
PR,Cidade Gaúcha,4105607,388,36811.3906
PR,Clevelândia,4105706,1031,57576.9398
PR,Colombo,4105805,1265,8183.7989
PR,Colorado,4105904,746,38187.9196
PR,Congonhinhas,4106001,981,47005.9538
PR,Conselheiro Mairinck,4106100,250,21490.9754
PR,Contenda,4106209,1733,21388.6106
PR,Corbélia,4106308,1180,49558.773
PR,Cornélio Procópio,4106407,749,54810.2401
PR,Coronel Domingos Soares,4106456,790,117752.3348
PR,Coronel Vivida,4106506,2367,56207.9386
PR,Corumbataí do Sul,4106555,597,15940.6865
PR,Cruzeiro do Iguaçu,4106571,552,12424.2047
PR,Cruzeiro do Oeste,4106605,1105,67529.0866
PR,Cruzeiro do Sul,4106704,530,24578.5247
PR,Cruz Machado,4106803,3408,107509.2008
PR,Cruzmaltina,4106852,421,25534.8721
PR,Curitiba,4106902,47,866.3548
PR,Curiúva,4107009,1238,53077.4389
PR,Diamante D'Oeste,4107157,506,23983.3868
PR,Diamante do Norte,4107108,297,19872.2878
PR,Diamante do Sul,4107124,445,29982.3597
PR,Dois Vizinhos,4107207,2513,38653.2267
PR,Douradina,4107256,536,40671.8821
PR,Doutor Camargo,4107306,778,9913.9455
PR,Doutor Ulysses,4128633,1133,60583.2527
PR,Enéas Marques,4107405,1036,15575.3332
PR,Engenheiro Beltrão,4107504,1190,42335.1213
PR,Entre Rios do Oeste,4107538,530,8310.1246
PR,Esperança Nova,4107520,524,12030.5341
PR,Espigão Alto do Iguaçu,4107546,744,20293.1977
PR,Farol,4107553,520,27342.9031
PR,Faxinal,4107603,581,62345.4136
PR,Fazenda Rio Grande,4107652,437,5478.2866
PR,Fênix,4107702,383,19399.2543
PR,Fernandes Pinheiro,4107736,852,26312.4816
PR,Figueira,4107751,248,11929.0234
PR,Floraí,4107801,458,17443.5638
PR,Flor da Serra do Sul,4107850,1047,19806.1854
PR,Floresta,4107900,491,14785.6528
PR,Florestópolis,4108007,171,21171.2569
PR,Flórida,4108106,176,7617.4568
PR,Formosa do Oeste,4108205,1311,23942.415
PR,Foz do Iguaçu,4108304,577,94195.6273
PR,Foz do Jordão,4108452,278,18053.7646
PR,Francisco Alves,4108320,992,30232.3982
PR,Francisco Beltrão,4108403,3428,58221.6771
PR,General Carneiro,4108502,529,86723.3136
PR,Godoy Moreira,4108551,657,9834.377
PR,Goioerê,4108601,1101,48917.5972
PR,Goioxim,4108650,675,56304.9435
PR,Grandes Rios,4108700,715,26995.8368
PR,Guaíra,4108809,1364,60034.9507
PR,Guairaçá,4108908,399,49419.3648
PR,Guamiranga,4108957,1445,19006.1508
PR,Guapirama,4109005,276,14693.2119
PR,Guaporema,4109104,298,17952.4669
PR,Guaraci,4109203,324,19149.9163
PR,Guaraniaçu,4109302,1655,105666.7539
PR,Guarapuava,4109401,2922,274432.387
PR,Guaraqueçaba,4109500,305,185026.3751
PR,Guaratuba,4109609,514,107129.1193
PR,Honório Serpa,4109658,516,47456.0436
PR,Ibaiti,4109708,1336,79766.2627
PR,Ibema,4109757,276,11477.114
PR,Ibiporã,4109807,821,27403.5969
PR,Icaraíma,4109906,1009,54224.0701
PR,Iguaraçu,4110003,284,14665.4855
PR,Iguatu,4110052,310,10216.3629
PR,Imbaú,4110078,801,23069.4412
PR,Imbituva,4110102,2998,59245.132
PR,Inácio Martins,4110201,683,70312.3856
PR,Inajá,4110300,195,14993.4273
PR,Indianópolis,4110409,559,11446.21
PR,Ipiranga,4110508,2205,82644.4534
PR,Iporã,4110607,1537,58988.2354
PR,Iracema do Oeste,4110656,335,7233.8572
PR,Irati,4110706,4510,72121.9372
PR,Iretama,4110805,1052,48528.6408
PR,Itaguajé,4110904,289,15839.0769
PR,Itaipulândia,4110953,735,13903.2125
PR,Itambaracá,4111001,525,16764.0597
PR,Itambé,4111100,518,20627.9534
PR,Itapejara d'Oeste,4111209,1188,21468.7427
PR,Itaperuçu,4111258,485,22867.7966
PR,Itaúna do Sul,4111308,257,10417.3878
PR,Ivaí,4111407,2045,43271.1968
PR,Ivaiporã,4111506,1874,35833.7833
PR,Ivaté,4111555,693,41726.5252
PR,Ivatuba,4111605,238,9058.0943
PR,Jaboti,4111704,438,11254.1628
PR,Jacarezinho,4111803,884,53689.511
PR,Jaguapitã,4111902,609,44564.7225
PR,Jaguariaíva,4112009,1178,135910.5668
PR,Jandaia do Sul,4112108,847,15741.2292
PR,Janiópolis,4112207,819,30982.0445
PR,Japira,4112306,498,14253.1363
PR,Japurá,4112405,825,14723.0112
PR,Jardim Alegre,4112504,958,36336.4682
PR,Jardim Olinda,4112603,39,11477.3574
PR,Jataizinho,4112702,354,14174.0592
PR,Jesuítas,4112751,1439,22099.1813
PR,Joaquim Távora,4112801,643,26664.8383
PR,Jundiaí do Sul,4112900,211,31890.663
PR,Juranda,4112959,818,30935.3389
PR,Jussara,4113007,550,20351.8711
PR,Kaloré,4113106,684,17198.6555
PR,Lapa,4113205,5380,172119.3874
PR,Laranjal,4113254,502,53710.7047
PR,Laranjeiras do Sul,4113304,1464,58402.9426
PR,Leópolis,4113403,458,32257.3164
PR,Lidianópolis,4113429,614,13345.1189
PR,Lindoeste,4113452,632,31657.5729
PR,Loanda,4113502,606,59483.0785
PR,Lobato,4113601,425,22723.5807
PR,Londrina,4113700,3106,131723.6424
PR,Luiziana,4113734,780,86903.0889
PR,Lunardelli,4113759,658,18414.8916
PR,Lupionópolis,4113809,175,10692.1097
PR,Mallet,4113908,2432,54570.5608
PR,Mamborê,4114005,1379,72369.7588
PR,Mandaguaçu,4114104,731,27198.1901
PR,Mandaguari,4114203,1019,28216.3528
PR,Mandirituba,4114302,2357,23253.7604
PR,Manfrinópolis,4114351,610,14536.1686
PR,Mangueirinha,4114401,1399,113140.2884
PR,Manoel Ribas,4114500,1441,49064.6798
PR,Marechal Cândido Rondon,4114609,4179,63563.5165
PR,Maria Helena,4114708,725,40789.7111
PR,Marialva,4114807,1959,42695.0296
PR,Marilândia do Sul,4114906,867,35968.8157
PR,Marilena,4115002,477,18847.1677
PR,Mariluz,4115101,370,38475.5668
PR,Maringá,4115200,1324,31050.262
PR,Mariópolis,4115309,822,21422.5367
PR,Maripá,4115358,1560,26954.8692
PR,Marmeleiro,4115408,1310,38765.6201
PR,Marquinho,4115457,920,39253.2648
PR,Marumbi,4115507,421,18852.7036
PR,Matelândia,4115606,1193,32299.7769
PR,Matinhos,4115705,37,8181.608
PR,Mato Rico,4115739,819,33531.4999
PR,Mauá da Serra,4115754,179,8951.1282
PR,Medianeira,4115804,1534,29371.0096
PR,Mercedes,4115853,1109,16947.4393
PR,Mirador,4115903,157,22647.4767
PR,Miraselva,4116000,141,7183.5257
PR,Missal,4116059,1979,26768.9576
PR,Moreira Sales,4116109,1234,34348.7854
PR,Morretes,4116208,670,35834.6392
PR,Munhoz de Melo,4116307,383,11601.1279
PR,Nossa Senhora das Graças,4116406,300,18587.8482
PR,Nova Aliança do Ivaí,4116505,133,10743.2532
PR,Nova América da Colina,4116604,324,12509.9384
PR,Nova Aurora,4116703,1737,42473.7261
PR,Nova Cantu,4116802,905,50342.7812
PR,Nova Esperança,4116901,984,33720.3692
PR,Nova Esperança do Sudoeste,4116950,1077,17625.1419
PR,Nova Fátima,4117008,298,29920.6355
PR,Nova Laranjeiras,4117057,1698,87422.8791
PR,Nova Londrina,4117107,305,24324.144
PR,Nova Olímpia,4117206,248,11955.5052
PR,Nova Prata do Iguaçu,4117255,1351,27981.7129
PR,Nova Santa Bárbara,4117214,217,6505.2469
PR,Nova Santa Rosa,4117222,1647,20092.8065
PR,Nova Tebas,4117271,1313,48978.3993
PR,Novo Itacolomi,4117297,544,14484.0572
PR,Ortigueira,4117305,2399,213817.1035
PR,Ourizona,4117404,484,16741.6198
PR,Ouro Verde do Oeste,4117453,674,27995.1827
PR,Paiçandu,4117503,649,15402.4983
PR,Palmas,4117602,509,114807.2737
PR,Palmeira,4117701,2964,115048.4261
PR,Palmital,4117800,1438,74363.6141
PR,Palotina,4117909,2286,62106.3202
PR,Paraíso do Norte,4118006,352,16201.091
PR,Paranacity,4118105,459,27924.1488
PR,Paranaguá,4118204,401,24257.4469
PR,Paranapoema,4118303,29,13802.1924
PR,Paranavaí,4118402,1293,101423.2281
PR,Pato Bragado,4118451,650,8500.2278
PR,Pato Branco,4118501,1854,45521.2591
PR,Paula Freitas,4118600,1142,34939.7367
PR,Paulo Frontin,4118709,1905,30580.8014
PR,Peabiru,4118808,928,42718.401
PR,Perobal,4118857,717,36158.2488
PR,Pérola,4118907,1188,22052.0037
PR,Pérola d'Oeste,4119004,1192,19263.9327
PR,Piên,4119103,1519,19593.6097
PR,Pinhais,4119152,12,1074.6651
PR,Pinhalão,4119202,611,18352.5053
PR,Pinhal de São Bento,4119251,407,9144.5239
PR,Pinhão,4119301,1958,158948.4784
PR,Piraí do Sul,4119400,1621,121328.5772
PR,Piraquara,4119509,348,5605.8016
PR,Pitanga,4119608,3969,139975.8112
PR,Pitangueiras,4119657,286,10483.8557
PR,Planaltina do Paraná,4119707,327,31015.3366
PR,Planalto,4119806,2355,31086.6054
PR,Ponta Grossa,4119905,1716,159893.1693
PR,Pontal do Paraná,4119954,76,5431.8898
PR,Porecatu,4120002,88,26889.7413
PR,Porto Amazonas,4120101,169,17439.866
PR,Porto Barreiro,4120150,815,31045.2377
PR,Porto Rico,4120200,189,16273.9158
PR,Porto Vitória,4120309,534,15178.586
PR,Prado Ferreira,4120333,133,13175.6592
PR,Pranchita,4120358,900,20189.6125
PR,Presidente Castelo Branco,4120408,270,14439.3772
PR,Primeiro de Maio,4120507,947,28122.0258
PR,Prudentópolis,4120606,7583,167188.8107
PR,Quarto Centenário,4120655,590,29581.7157
PR,Quatiguá,4120705,291,9166.9032
PR,Quatro Barras,4120804,323,7100.2274
PR,Quatro Pontes,4120853,793,11241.4235
PR,Quedas do Iguaçu,4120903,1285,76440.5971
PR,Querência do Norte,4121000,335,76677.786
PR,Quinta do Sol,4121109,310,30200.5658
PR,Quitandinha,4121208,2751,26835.3031
PR,Ramilândia,4121257,287,19316.6967
PR,Rancho Alegre,4121307,359,13080.7583
PR,Rancho Alegre D'Oeste,4121356,398,22344.001
PR,Realeza,4121406,1570,31110.9478
PR,Rebouças,4121505,2317,36838.4142
PR,Renascença,4121604,852,35352.4622
PR,Reserva,4121703,1954,143777.5643
PR,Reserva do Iguaçu,4121752,708,63957.6975
PR,Ribeirão Claro,4121802,957,43285.8387
PR,Ribeirão do Pinhal,4121901,570,32856.7427
PR,Rio Azul,4122008,2877,46246.4979
PR,Rio Bom,4122107,430,16368.9846
PR,Rio Bonito do Iguaçu,4122156,806,63159.1495
PR,Rio Branco do Ivaí,4122172,374,31465.0023
PR,Rio Branco do Sul,4122206,1258,47324.2562
PR,Rio Negro,4122305,1580,44786.3443
PR,Rolândia,4122404,1209,39529.109
PR,Roncador,4122503,1257,70430.5918
PR,Rondon,4122602,740,50504.6282
PR,Rosário do Ivaí,4122651,854,27859.2284
PR,Sabáudia,4122701,538,17071.3751
PR,Salgado Filho,4122800,650,14636.0675
PR,Salto do Itararé,4122909,727,17008.6761
PR,Salto do Lontra,4123006,1592,25789.89
PR,Santa Amélia,4123105,248,5737.2055
PR,Santa Cecília do Pavão,4123204,333,8027.7954
PR,Santa Cruz de Monte Castelo,4123303,484,38962.5984
PR,Santa Fé,4123402,579,25142.4827
PR,Santa Helena,4123501,2694,45180.5179
PR,Santa Inês,4123600,214,13128.5505
PR,Santa Isabel do Ivaí,4123709,629,29499.0998
PR,Santa Izabel do Oeste,4123808,1460,28955.9309
PR,Santa Lúcia,4123824,527,10421.2428
PR,Santa Maria do Oeste,4123857,1572,72452.0901
PR,Santa Mariana,4123907,496,38906.5983
PR,Santa Mônica,4123956,223,21901.4219
PR,Santana do Itararé,4124004,585,20198.2014
PR,Santa Tereza do Oeste,4124020,537,29865.6644
PR,Santa Terezinha de Itaipu,4124053,654,18812.2598
PR,Santo Antônio da Platina,4124103,1680,61631.3497
PR,Santo Antônio do Caiuá,4124202,213,24423.2441
PR,Santo Antônio do Paraíso,4124301,236,17106.6742
PR,Santo Antônio do Sudoeste,4124400,1551,26615.696
PR,Santo Inácio,4124509,381,26891.2676
PR,São Carlos do Ivaí,4124608,278,18892.4427
PR,São Jerônimo da Serra,4124707,1041,64559.1196
PR,São João,4124806,1579,32144.3689
PR,São João do Caiuá,4124905,228,27362.8603
PR,São João do Ivaí,4125001,1191,31932.1246
PR,São João do Triunfo,4125100,3578,57677.1393
PR,São Jorge d'Oeste,4125209,1329,29611.9741
PR,São Jorge do Ivaí,4125308,872,29624.9362
PR,São Jorge do Patrocínio,4125357,1036,31745.9214
PR,São José da Boa Vista,4125407,886,34430.7476
PR,São José das Palmeiras,4125456,472,13194.4059
PR,São José dos Pinhais,4125506,3617,60346.7361
PR,São Manoel do Paraná,4125555,288,9325.7984
PR,São Mateus do Sul,4125605,5533,100989.4789
PR,São Miguel do Iguaçu,4125704,2337,60098.5454
PR,São Pedro do Iguaçu,4125753,829,26372.1079
PR,São Pedro do Ivaí,4125803,531,27977.6814
PR,São Pedro do Paraná,4125902,335,19509.5888
PR,São Sebastião da Amoreira,4126009,407,19431.2803
PR,São Tomé,4126108,587,21076.3805
PR,Sapopema,4126207,691,57937.8508
PR,Sarandi,4126256,318,7227.6212
PR,Saudade do Iguaçu,4126272,394,33936.5723
PR,Sengés,4126306,663,129423.1133
PR,Serranópolis do Iguaçu,4126355,1054,17184.3369
PR,Sertaneja,4126405,383,31656.028
PR,Sertanópolis,4126504,980,42946.8493
PR,Siqueira Campos,4126603,1071,25256.3759
PR,Sulina,4126652,751,14517.2954
PR,Tamarana,4126678,445,34887.4643
PR,Tamboara,4126702,494,15940.3543
PR,Tapejara,4126801,564,55847.1731
PR,Tapira,4126900,879,36143.9314
PR,Teixeira Soares,4127007,1275,78855.5665
PR,Telêmaco Borba,4127106,45,143280.041
PR,Terra Boa,4127205,914,28320.0008
PR,Terra Rica,4127304,945,56426.7935
PR,Terra Roxa,4127403,2124,76716.7251
PR,Tibagi,4127502,1520,283373.4079
PR,Tijucas do Sul,4127601,2240,53463.0302
PR,Toledo,4127700,4915,106864.5183
PR,Tomazina,4127809,1302,56572.827
PR,Três Barras do Paraná,4127858,1358,35644.9161
PR,Tunas do Paraná,4127882,200,53475.5365
PR,Tuneiras do Oeste,4127908,1104,57619.0085
PR,Tupãssi,4127957,1431,27584.447
PR,Turvo,4127965,1500,63421.0615
PR,Ubiratã,4128005,1952,57623.1742
PR,Umuarama,4128104,2127,111828.5354
PR,União da Vitória,4128203,1122,53907.4836
PR,Uniflor,4128302,218,9178.3859
PR,Uraí,4128401,700,19911.6267
PR,Ventania,4128534,451,69746.899
PR,Vera Cruz do Oeste,4128559,744,28974.1614
PR,Verê,4128609,1438,27319.9347
PR,Virmond,4128658,748,17469.313
PR,Vitorino,4128708,797,26366.7339
PR,Wenceslau Braz,4128500,1102,43680.5275
PR,Xambrê,4128807,939,31100.5515
RJ,Angra dos Reis,3300100,233,26104.6034
RJ,Aperibé,3300159,255,5017.9224
RJ,Araruama,3300209,461,27916.2376
RJ,Areal,3300225,97,5909.6365
RJ,Armação dos Búzios,3300233,11,1993.2081
RJ,Arraial do Cabo,3300258,2,10.7093
RJ,Barra do Piraí,3300308,408,36253.7232
RJ,Barra Mansa,3300407,341,32426.2026
RJ,Belford Roxo,3300456,1,381.1359
RJ,Bom Jardim,3300506,1080,26521.9677
RJ,Bom Jesus do Itabapoana,3300605,1102,45882.0227
RJ,Cabo Frio,3300704,154,19129.8513
RJ,Cachoeiras de Macacu,3300803,1019,45459.0796
RJ,Cambuci,3300902,982,40345.5439
RJ,Campos dos Goytacazes,3301009,3864,222624.8746
RJ,Cantagalo,3301108,952,50660.8281
RJ,Carapebus,3300936,160,15021.1494
RJ,Cardoso Moreira,3301157,588,29704.0769
RJ,Carmo,3301207,505,23191.2543
RJ,Casimiro de Abreu,3301306,241,30290.855
RJ,Comendador Levy Gasparian,3300951,36,2881.5883
RJ,Conceição de Macabu,3301405,188,22919.4546
RJ,Cordeiro,3301504,120,5658.9162
RJ,Duas Barras,3301603,605,24642.6524
RJ,Duque de Caxias,3301702,140,3406.415
RJ,Engenheiro Paulo de Frontin,3301801,140,5873.8541
RJ,Guapimirim,3301850,145,11789.2699
RJ,Iguaba Grande,3301876,5,419.8155
RJ,Itaboraí,3301900,516,14740.9698
RJ,Itaguaí,3302007,234,9754.6402
RJ,Italva,3302056,646,22698.6264
RJ,Itaocara,3302106,1313,31675.0381
RJ,Itaperuna,3302205,1729,79513.3571
RJ,Itatiaia,3302254,167,9142.9279
RJ,Japeri,3302270,121,2637.6905
RJ,Laje do Muriaé,3302304,297,16170.8667
RJ,Macaé,3302403,679,69459.5509
RJ,Macuco,3302452,69,4338.1447
RJ,Magé,3302502,213,10019.1361
RJ,Mangaratiba,3302601,158,13176.1363
RJ,Maricá,3302700,136,5953.9462
RJ,Mendes,3302809,49,2241.4295
RJ,Mesquita,3302858,21,52.1639
RJ,Miguel Pereira,3302908,144,13304.7825
RJ,Miracema,3303005,435,22443.3013
RJ,Natividade,3303104,560,26861.3543
RJ,Niterói,3303302,31,505.884
RJ,Nova Friburgo,3303401,1971,41174.4819
RJ,Nova Iguaçu,3303500,207,2639.4182
RJ,Paracambi,3303609,125,6699.8696
RJ,Paraíba do Sul,3303708,505,32226.0843
RJ,Paraty,3303807,576,54861.7854
RJ,Paty do Alferes,3303856,254,12420.8947
RJ,Petrópolis,3303906,502,20561.8866
RJ,Pinheiral,3303955,274,4601.7811
RJ,Piraí,3304003,328,27229.8781
RJ,Porciúncula,3304102,734,19670.1268
RJ,Porto Real,3304110,50,1653.1392
RJ,Quatis,3304128,281,20559.3023
RJ,Queimados,3304144,73,492.776
RJ,Quissamã,3304151,367,24561.6294
RJ,Resende,3304201,743,68734.4562
RJ,Rio Bonito,3304300,647,27022.2351
RJ,Rio Claro,3304409,545,70612.1616
RJ,Rio das Flores,3304508,196,23671.7504
RJ,Rio das Ostras,3304524,61,11456.404
RJ,Rio de Janeiro,3304557,302,3026.6847
RJ,Santa Maria Madalena,3304607,631,48522.9188
RJ,Santo Antônio de Pádua,3304706,1165,38927.8287
RJ,São Fidélis,3304805,1911,65734.2762
RJ,São Francisco de Itabapoana,3304755,1415,53935.8124
RJ,São Gonçalo,3304904,36,2702.0854
RJ,São João da Barra,3305000,525,20646.9688
RJ,São José de Ubá,3305133,494,20202.4076
RJ,São José do Vale do Rio Preto,3305158,387,13687.3562
RJ,São Pedro da Aldeia,3305208,155,14244.6373
RJ,São Sebastião do Alto,3305307,868,30722.223
RJ,Sapucaia,3305406,739,36086.5433
RJ,Saquarema,3305505,208,6706.0328
RJ,Seropédica,3305554,357,7746.5065
RJ,Silva Jardim,3305604,547,57461.6335
RJ,Sumidouro,3305703,1337,25506.2456
RJ,Tanguá,3305752,375,8922.2415
RJ,Teresópolis,3305802,737,38057.342
RJ,Trajano de Moraes,3305901,483,29934.2404
RJ,Três Rios,3306008,210,18062.2263
RJ,Valença,3306107,1068,89376.1481
RJ,Varre-Sai,3306156,485,13106.2732
RJ,Vassouras,3306206,305,32500.1497
RJ,Volta Redonda,3306305,117,4660.2253
RN,Acari,2400109,216,21822.7287
RN,Açu,2400208,494,63310.1443
RN,Afonso Bezerra,2400307,183,22414.997
RN,Água Nova,2400406,22,715.5771
RN,Alexandria,2400505,757,17597.8542
RN,Almino Afonso,2400604,264,7629.8532
RN,Alto do Rodrigues,2400703,80,12253.5875
RN,Angicos,2400802,286,41280.2397
RN,Antônio Martins,2400901,573,8977.8125
RN,Apodi,2401008,1483,94757.38
RN,Areia Branca,2401107,125,26279.5797
RN,Arês,2401206,167,17669.3036
RN,Augusto Severo,2401305,701,49876.1429
RN,Baía Formosa,2401404,16,31940.9263
RN,Baraúna,2401453,278,34854.2784
RN,Barcelona,2401503,200,11787.2854
RN,Bento Fernandes,2401602,167,12213.6202
RN,Bodó,2401651,237,14310.2047
RN,Bom Jesus,2401701,346,5766.421
RN,Brejinho,2401800,499,3386.1934
RN,Caiçara do Norte,2401859,14,9657.2163
RN,Caiçara do Rio do Vento,2401909,35,14883.9308
RN,Caicó,2402006,942,83691.4837
RN,Campo Redondo,2402105,699,9342.9641
RN,Canguaretama,2402204,121,15367.6396
RN,Caraúbas,2402303,921,77391.6179
RN,Carnaúba dos Dantas,2402402,457,11202.1527
RN,Carnaubais,2402501,137,32607.1311
RN,Ceará-Mirim,2402600,374,33763.4127
RN,Cerro Corá,2402709,1018,24372.1829
RN,Coronel Ezequiel,2402808,818,11201.8066
RN,Coronel João Pessoa,2402907,169,4320.4147
RN,Cruzeta,2403004,147,14149.6101
RN,Currais Novos,2403103,574,45991.559
RN,Doutor Severiano,2403202,357,5883.7656
RN,Encanto,2403301,254,5486.524
RN,Equador,2403400,326,15326.9925
RN,Espírito Santo,2403509,98,4972.7464
RN,Extremoz,2403608,33,12578.2707
RN,Felipe Guerra,2403707,260,14812.884
RN,Fernando Pedroza,2403756,60,12859.2969
RN,Florânia,2403806,534,30418.988
RN,Francisco Dantas,2403905,69,5862.2276
RN,Frutuoso Gomes,2404002,75,1351.7149
RN,Galinhos,2404101,40,27608.8223
RN,Goianinha,2404200,96,11161.712
RN,Governador Dix-Sept Rosado,2404309,955,61355.5266
RN,Grossos,2404408,156,2594.8982
RN,Guamaré,2404507,59,15497.2526
RN,Ielmo Marinho,2404606,533,18325.2951
RN,Ipanguaçu,2404705,243,40872.3645
RN,Ipueira,2404804,94,4313.8035
RN,Itajá,2404853,87,30172.0302
RN,Itaú,2404903,104,6897.7197
RN,Jaçanã,2405009,443,2123.2719
RN,Jandaíra,2405108,166,25486.2193
RN,Janduís,2405207,243,20543.111
RN,Januário Cicco,2405306,365,7169.62
RN,Japi,2405405,242,15692.6798
RN,Jardim de Angicos,2405504,49,5051.5967
RN,Jardim de Piranhas,2405603,358,16280.5535
RN,Jardim do Seridó,2405702,486,24591.0424
RN,João Câmara,2405801,339,51175.1217
RN,João Dias,2405900,130,1511.8284
RN,José da Penha,2406007,167,2998.6157
RN,Jucurutu,2406106,842,54180.706
RN,Jundiá,2406155,258,1628.6223
RN,Lagoa d'Anta,2406205,242,5716.2932
RN,Lagoa de Pedras,2406304,421,5455.3
RN,Lagoa de Velhos,2406403,63,12449.9169
RN,Lagoa Nova,2406502,1462,11730.8332
RN,Lagoa Salgada,2406601,467,5506.1645
RN,Lajes,2406700,307,60193.9822
RN,Lajes Pintadas,2406809,291,6139.3195
RN,Lucrécia,2406908,123,1730.6876
RN,Luís Gomes,2407005,36,590.6343
RN,Macaíba,2407104,290,21899.1734
RN,Macau,2407203,99,41726.5629
RN,Major Sales,2407252,66,2345.4065
RN,Marcelino Vieira,2407302,569,19228.7942
RN,Martins,2407401,144,4188.0472
RN,Maxaranguape,2407500,117,5383.1184
RN,Messias Targino,2407609,101,8711.7192
RN,Montanhas,2407708,123,3839.5102
RN,Monte Alegre,2407807,789,8241.8668
RN,Monte das Gameleiras,2407906,124,1047.5813
RN,Mossoró,2408003,736,139080.3755
RN,Natal,2408102,34,252.4336
RN,Nísia Floresta,2408201,107,7366.136
RN,Nova Cruz,2408300,607,17196.5937
RN,Olho-d'Água do Borges,2408409,347,12111.8328
RN,Ouro Branco,2408508,473,19012.4269
RN,Paraná,2408607,364,4761.5872
RN,Paraú,2408706,72,23644.3838
RN,Parazinho,2408805,69,14514.4685
RN,Parelhas,2408904,618,34656.3419
RN,Parnamirim,2403251,4,88.9919
RN,Passa e Fica,2409100,304,3209.9139
RN,Passagem,2409209,39,1756.9479
RN,Patu,2409308,372,17077.5948
RN,Pau dos Ferros,2409407,249,13991.1822
RN,Pedra Grande,2409506,116,10422.3878
RN,Pedra Preta,2409605,133,20238.483
RN,Pedro Avelino,2409704,247,56700.1166
RN,Pedro Velho,2409803,102,6028.414
RN,Pendências,2409902,63,33471.9485
RN,Pilões,2410009,104,3730.7216
RN,Poço Branco,2410108,302,12136.337
RN,Portalegre,2410207,202,3711.5478
RN,Porto do Mangue,2410256,151,15580.7571
RN,Presidente Juscelino,2410306,147,8628.4256
